"Location Code","Company","Address Line 1","Added By","Note Date","Note Time","Note"
"131276","UMAI SUSHI & STEAKHOUSE","18 Grove Ave Verona 07044","ELOUALI H.","08/25/2022","10:30:47","Location closed. Got in touch with Allan, he said he'll be back September 6th."
"126530","JAVA DAY CAFE","160-9 Northern Blvd Greenvale 11358","MERCIUS J.","08/25/2022","10:35:14","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen area exterior garbage area updated doh log basement storage area"
"123283","FUTURE VILLAGE FARM","425 3rd Ave New York 10016","PEREZ RICH","08/25/2022","10:39:59","Service: PEST ELIM MAINT Serviced all traps and devices in basement storage areas. Replaced all glue boards on both floors for monitoring purposes as needed. Perimeter spot treatment on all baseboards on main floor aisles/front counter/bathroom areas and basement storage areas for flies and roaches. Delta dust in areas where activity is noticed by staff. Updated doh log as depicted in photos enclosed."
"133776","SLON MEDICAL INSTRUMENTS","2478 Coney Island Ave Brooklyn 11223","PRICE J.","08/25/2022","10:43:48","Service: NEW ACCT EVAL Eval 2nd floor offices for monthly service inspect all common areas office space tables desk chairs front desk bathrooms 2 small offices customer seen a roach none seen or found in inspection want general pest control service spray gel dust glue boards monitor device service should take 30mins to service no mice droppings no equipment needed for now"
"121867","MEZE","6601 13TH AVE BROOKLYN 11219","LUPOI F.","08/25/2022","10:49:41","Service: PEST ELIM MAINT Treated all common areas throughout perimeter dining kitchen and basement checked monitor replaced glue boards sprayed heavy"
"113724","FUMO","1600 AMSTERDAM AVE NEW YORK 10031","VALERA F.","08/25/2022","10:49:56","Service: PEST ELIM MAINT Serviced 2 trap ketchalls and were inactive.  Serviced 4 monitor bait station LP , 2 were active, rebait with first strike .  Advion gel bait for roaches were added to the pipes under bar area, the dishwasher area and pipes bar ice machine in basement.  Spot treatment suspend on baseboards, dining rooms, bathrooms,  kitchen, basement, prep room, storage room and side storage room.  Updated doh log (see photo)  IPM, RNR."
"106363","BLACK VETERANS FOR SOCIAL JUSTICE","31-39 VANBUREN ST Brooklyn 11221","GHEIDA J.","08/25/2022","10:50:47","Service: PEST ELIM MAINT General roach and rodent service sprayed perimeter drains bathrooms all kitchens as well as basement also gelled many apts that I got into. Walked around with super. Also checked equipment outside"
"130904","GELATO PIQUE","125 Orchard St New York 10002","LORA R.","08/25/2022","10:52:17","Service: PEST ELIM MAINT Service Spot Treatment Waiting Area,Retail Area,Behind the Counter, Bathroom, Storage Area, Basement Area, Locker Room,Office area  No current activity Found   Place a couple of Glue Boards Down   Performed IPM, RnR"
"126643","OLD HAVANA CAFE AND RESTAURANT LLC","13 ELM ST WESTFIELD 07090","ELOUALI H.","08/25/2022","10:54:54","Service: PEST ELIM MAINT Checked all monitors and traps. Changed glue boards. Applied roach gel bait around wooden shelves in the bathroom and kitchen sink area. Sprayed behind counters, under appliances, throughout the kitchen, and bathrooms."
"122623","ASTORIA SOCIAL CLUB","405 Astoria Blvd Astoria 11102","FERNANDEZ","08/25/2022","10:57:33","Service: PEST ELIM MAINT Sprayed kitchen and offices centers perimeter places glue boards"
"133646","SMILING PIZZA","323 7TH AVE BROOKLYN 11215","CAROLINE","08/25/2022","10:58:00","CALLED NO ANSWER"
"108484","SOTTO 13TH","140 WEST 13TH ST NEW YORK 10011","REPS S.","08/25/2022","10:58:45","Service: EVALUATION Located voids throughout entirety of establishment exterior and interior. Work recommended for rodent proofing is 6 hours. Materials needed include mesh, foam, chicken wire, cement, compound and silicone. Also 3 small brick required for boiler room. (See photos). If job is to be completed, please let Igor and I know so we can purchase the necessary materials needed to properly complete job."
"129254","The Third Brevoort Corp","11 5th Ave New York 10003","MURPHY J.","08/25/2022","10:58:50","Add burrow rx treatment for 1 hole in front garden for tomorrow. I am at village view with machine tomorrow"
"125637","OCEANA CONDOMINIUM #3","60 Oceana Dr W Brooklyn 11235","DELBIANCO","08/25/2022","10:59:36","Service: PEST ELIM MAINT Treated common areas.. checked monitors around perimeter..No units on Sign up list.. Rebated 3 LPs around exterior perimeter"
"106529","HADRAMOUT CAFE","172 ATLANTIC AVE BROOKLYN 11201","ROSE","08/25/2022","11:01:00","BLOCKED NUMBER 718-222-1066 ON VONAGE AS PER DAVID AT THE TELEMARKETERS OFFICE. ALL OTHER NUMBERS ARE BLOCKED ON VONAGE"
"130082","ELENI'S RESTAURANT","226 3rd Ave New York 10003","ADMN","08/25/2022","11:01:00","Results for CallAhead message 1CALLAHEAD: Text Message Delivered. "
"126193","SMOKE SHACK BBQ AND BURGERS","126 AIRPORT RD WEST MILLFORD RD 07480","ADMN","08/25/2022","11:01:21","Results for CallAhead message 1CALLAHEAD: Call Completed. "
"129847","Sea Kings Sea Food Steam & Fry","519 Utica Ave Brooklyn 11203","ADMN","08/25/2022","11:01:34","Results for CallAhead message 1CALLAHEAD: Call Completed. "
"126340","TRILOBITE LLC","210 E 29th St New York 10016","PEREZ RICH","08/25/2022","11:01:43","Service: PEST ELIM MAINT Serviced all traps and devices in basement compact areas. Knocked on all doors. Perimeter spot treatment on all baseboards on all floors/hallways including lobby areas and basement storage/bathroom/compact/laundry/meter room areas for flies and roaches. Delta dust in basement laundry room where activity is noticed. Service ticket is depicted in photos enclosed."
"128377","Chianti Brick Oven Trattoria","249 Main St Chatham 07928","WILLIAMS C","08/25/2022","11:01:54","Service: MICE Full inspection kitchen bathroom storage room dining room boiler room and all common areas IPM, Duster, Cracks Crevices, Equipment Service 2  Kethalls,First Strike Soft Bait, installed 6 Glue boards, 0 Fly magnet, Installed 4 Snap Traps Set Traps and Monitors Sign Doh Form  I Dusted all voids in the kitchen dining room and basement hallway behind refrigerator Mice entering from damage cracks and sheet rock"
"111806","DUSK TILL DAWN","371 EAST 98TH ST BROOKLYN 11212","CAROLINE","08/25/2022","11:02:00","EMAILED IAN   info@libertypestnyc.com  TO SEND RICHIE TO SEE IF THIS IS A DEFINITE CLOSED DOWN LOCATION"
"128651","Marin Management","109 E 102nd St New York 10029","CAPPA T.","08/25/2022","11:02:27","Service: PEST ELIM MAINT Treated tenant knock on and common ground"
"133041","Signal","16215 Depot Rd Flushing 11358","MERCIUS J.","08/25/2022","11:02:40","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen area dining area exterior area basement storage area pantry area updated doh log"
"129996","Texas Lone Star","11318 Sutphin Blvd Jamaica 11435","CHIN SAU","08/25/2022","11:04:18","Service: PEST ELIM MAINT Manly flies at this restaurant red a flies blitz ASAP ! They will fail inspection. Spray for roaches and flies and replace all glueboard"
"133779","La Flor De Morelos","181 Union Ave Paterson 07502","JOHNI","08/25/2022","11:07:00","sent email This is to inform you that your initial pest control service is scheduled for Tuesday, August 30th, arriving between 7am and 9am. Please confirm that this works for you. Thank you for choosing Liberty Pest Control John Iachello Quality Assurance"
"113017","PORTOFINO","555 CITY ISLAND AVE BRONX 10464","ROD. MARIO","08/25/2022","11:07:36","Service: PEST ELIM MAINT Inspected monitored device all RTU’S. Rebate with first strike. Service all common areas entrance, dining, lounge area, kitchen, bathroom, prep area, dishwasher area, boiler room area, storage area, coffee station area. Niban for roches in kitchen areas, prep area, dishwasher area, behind refrigerator, coffee station area. Advion gel for roaches, kitchen, dishwasher area, prep area, sinks area. Dusted zp tracking powder in holes, all common areas, offices area, kitchen areas, boiler room area, storage area, storage room by coffee station. Niban for roaches in coffee station area, kitchen areas boiler room area. Replace liberty glue boreds in kitchen areas, storage area, coffee station area, boiler room area. Eco-pco for roches in boiler room. Note (gave check $100.00). Spot treatment transport in baseboard entrance, dining, lounge area, outside dining area, kitchen, bathroom, prep area, dishwasher area, boiler room area, storage area, coffee station area, updated (DOH) LOG SHEET, (SERVICE TICKET) IPM, RNR."
"133676","89 Deli Corp.","164-3 89th Ave Queens 11432","LUIS G","08/25/2022","11:08:00","CALLED CUSTOMER ""ALI"" NOT IN, PASSED TO ANTHONY TO SEE IF HE COULD REACH THEM. INFORMED JOHN I"
"110517","MATCH POINT NYC","2781 SHELL RD BROOKLYN 11223","PRICE J.","08/25/2022","11:09:29","Service: PEST ELIM MAINT General pest control service inspect all common areas check rodent control device exterior perimeter bait stations spray baseboard throughout gymnasium pool area lockers bathrooms storage offices front entrance desk upstairs dining area kitchen sink stove oven refrigerator dishwasher front counter display counter underneath sink gel cracks and crevices treatment countertops cabinets underneath sink tables chairs glue boards monitor device"
"133613","Wingmaster","1114 Fulton St Brooklyn 11238","JOHNI","08/25/2022","11:11:00","sent email This is to inform you that your initial pest control service is scheduled for Thursday, September 1st, arriving between 1pm and 4pm. Please confirm that this works for you. Thank you for choosing Liberty Pest Control John Iachello Quality Assurance"
"107866","BALLATOS RESTAURANT","55 EAST HOUSTON ST NEW YORK 10012","MIGLIORE R","08/25/2022","11:16:42","Service: PEST ELIM MAINT Service for roaches and rodent. Sprayed transport and nyguard in diningrooms kitchen and basement kitchen storage.  Checked katchalls. Replaced monitoring devices gel coffee area and sinks.  Roach activity in basement.  Heavy fly activity in kitchen and basement called office fly service needed.  Signed doh log. Ipm r&r"
"133676","89 Deli Corp.","164-3 89th Ave Queens 11432","LUIS G","08/25/2022","11:17:00","SPOKE TO SAMMY RESCHEDULED FOR NEXT THURSDAY.. HE SAID HE WILL LET ALI KNOW"
"109500","MAGGIE MAE'S","41-15 QUEENS BLVD QUEENS 11104","RICHARDS J","08/25/2022","11:17:36","Service: FLY SERVICE Inspected areas. Fly service initiated. Fan spray all non food areas, flushed out existing pest with aerosol and knock down. Foamed drains  and pipe lines . Space fogging initiated throughout location"
"115342","SABET","145 W 10th St New York 10014","HUNTLEY E.","08/25/2022","11:20:04","Service: RATS Exterminator Pest control service Ipm R&R program Dusted all burrows in backyard Alot rat droppings in backyard Could use some lps at least 6 1 sidekick in entire backyard 6 burrows found"
"132819","DUTCH POT CARIBBEAN GRILL","9201 165th St Jamaica 11433","MERCIUS J.","08/25/2022","11:20:09","Place closed"
"128699","THE ALGZANDAR","377 Avenue X Brooklyn 11223","RIVERA M.","08/25/2022","11:20:44","Service: PEST ELIM MAINT Spot treatment of all areas in the establishment.  Placed glue boards in basement.  Roach gel around the establishment.  Bio drains.  IPM   Updated doh log and took a picture of it.  No payment was collected today. Will pay both payments next month. I called office regarding payment."
"115903","CRAFT COOKING","41 MONROE ST NEW YORK 10002","MIRIAM","08/25/2022","11:23:00","spoke to oscar hes going to speak to his partner regaring equipment and upgrade"
"133541","Ugly Donuts and Corn Dogs","398 Knickerbocker Ave Brooklyn 11237","TIFFANY","08/25/2022","11:24:00","DEBORAH CALLED BACK THE EXPERATION DATE WAS WRONG.   AUTOMATIC BILLING 8/25/2022"
"131786","Pizza Prince","86 Nassau Ave Brooklyn 11222","NICOLE.P","08/25/2022","11:25:00","REMOVED FROM AUTO"
"133545","Geoff Goldstein","267A State St Brooklyn 11201","KRASHI A.","08/25/2022","11:25:48","Service: RATS Rat treatment I dusted all the borrows in front of the building by the plants."
"132028","VALENTINES PIZZA","1063 Bedford Ave Brooklyn 11216","WHITENER H","08/25/2022","11:27:45","Service: PEST ELIM MAINT Inspected behind front service bar and cashier counter and pizza oven and baking and prep areas.  Inspected rear dishwashing and storage and bathroom and dining areas.  Checked all existing equipment and no issues to note at this time.  Could not treat at this time as location was putting bulk delivery away.  IPM, GRNR. H.W.  Signed and updated doh log."
"115167","GAETANO TAORMINA","120 Bay 17th St Brooklyn 11214","STEPHEN","08/25/2022","11:28:00","OWNER CALLED HE IS GOING ON VACATION IN SEPTEMBER AND WANTS SERVICE AGAIN IN OCTOBER"
"119027","KINGS DELI","668 3RD AVE BROOKLYN 11232","GAMBLE","08/25/2022","11:29:00","Wants fly service fogging for sat"
"130838","Purely Juiced","262 1st St Ste A Hoboken 07030","FORD J.","08/25/2022","11:31:21","Service: NEW ACCT SVCE Inspected and treated the kitchen,front counter,bathroom, dining area,office and common areas. Sprayed BandG transport and nyguard plus gel bait in cracks and crevices. Changed bait and glue boards. Checked all bait stations. Treated all drains. Setup pro zaps,Nuvan strips and endzone stickers. Signed the doh form."
"132440","7 GRAIN ARMY","88 ROEBLING STREET BROOKLYN 11211","COWARD A.","08/25/2022","11:31:56","Service: EVALUATION Ketchall needed underneath paper good storage  Ketchall needed underneath dry food storage Office space needs tin cat Fresh bake rack needs ketchall underneath  food prep dry good rack has huge hole in wall Mop area needs ketchall  Flour area needs ketchall  Fly light needed by cardboard storage area Basement area needs 1 LP Exterior  needs 2 LPs  one on each side of business   This is approx 2hr stop"
"124740","CERBELLI CREATIVE","240 W 30th St New York 10001","ROSARIO O.","08/25/2022","11:37:01","Service: PEST ELIM MAINT Serviced all rodent control bait stations throughout areas. No rodent activity sighted. Refreshed glue traps and bait as needed. Spray treated the perimeter throughout the basement, storage areas, conference room, offices, loft, bathrooms and kitchen. Applied granular bait inside the basement and boiler room for roaches."
"118016","OSTERIA LAURA","1890 Adam Clayton Powell Jr Bl New York 10026","VALERA F.","08/25/2022","11:37:39","Service: PEST ELIM MAINT Serviced 7 trap ketchalls , one in the basement were active with  two mice,  one behind the garbage/cardboard area. Cleaned out traps and set back.   Placed Advion gel bait for roaches on pipes under bar sink and  on pipes under dish washer sink in kitchen and basement.  Spot treatment suspend on baseboards, dining area, bathroom, bar area, kitchen , basement, storage room , office, boiler room and employee change room.  Changed out halo fly trap glue boards.  Signed doh log (see photo)   IPM, RNR."
"117087","BRC REACHING NEW HEIGHTS RESIDENCE","237 Landing Rd Bronx 10468","MOCK CHINO","08/25/2022","11:38:14","Service: EVALUATION Fruit flies treatment in dorm G, dorm C bathroom. Knock down treatment for flies in dorm G and bathroom, dorm C bathroom. Install ten ENDZONE in dorm G and bathroom. Invade bio foam in all drains in dorm G, dorm C. Spot treatment suspend in baseboard, bathrooms, laundry, radiator. IPM, RNR."
"129853","Property Management","4a Radde Place Brooklyn 11223","SILVESTRO","08/25/2022","11:39:29","Service: ROACHES Treated for roaches gel sprayed the whole apartment with the b&G tank very few activity was found at this time . I also placed glue boards around the apartment just in case the roaches run out"
"114688","Q STUDIO LAB","4120 Queens Blvd Sunnyside 11104","LUIS G","08/25/2022","11:40:00","LEFT MSG"
"128761","Chestnut Holdings of New York","70 East 116th St New York 10032","CAPPA T.","08/25/2022","11:40:26","Service: PEST ELIM MAINT Treated tenant knock on and common grounds"
"130302","GREENBERGS BAGELS","1065 Bedford Ave Brooklyn 11216","WHITENER H","08/25/2022","11:42:43","Service: PEST ELIM MAINT Inspected baking prep and behind cooking and grille and oven areas.  Inspected behind front coffee bar and water heater and utility room.  Inspected bathroom.  Inspected entire perimeter of basement utility room and meter room and storage room and storage areas.  Checked all existing equipment interior and outside exterior dining area and no issues to note at this time.  No issues noted at this time.  IPM, RNR. H.W.  Signed and updated doh log."
"132962","RESIDENTIAL","1545 73rd St Brooklyn 11228","JOE P.","08/25/2022","11:43:00","I SPOKE WITH SAL CAN GO THERE ANY TIME OF DAY"
"119348","MAX RESTAURANT","134 W Broadway New York 10013","MIRIAM","08/25/2022","11:46:00","anthony parra returned correct keys- i also spoke to lindita no changes on locks-"
"130502","Mama Dag’s Seafood & Pizza House","410 Saint Cloud Ave West Orange 07052","ELOUALI H.","08/25/2022","11:46:45","Service: PEST ELIM MAINT Checked all monitors and traps. Changed glue boards. Dusted burrows with tracking powder for rat activity. All bait stations were cleaned out again. I refilled all of them as usual. I sprayed behind counters, under appliances, throughout the kitchen, storage room, bathrooms, behind the bar, and the exterior of the building."
"129333","KYLE ENTERPRISES OF NEW YORK","451 Jefferson Ave Brooklyn 11221","STEPHEN","08/25/2022","11:47:00","hazelle just called and downgraded to every other month because she reviewed her budget. sorry john......"
"112852","SWEET AND VICIOUS","5 SPRING ST NEW YORK 10012","KRASHI Z.","08/25/2022","11:49:06","Service: PEST ELIM MAINT Conducted service in dining room, behind the bar, bathrooms and basement areas. Performed ipm methods with spot treatment to perimeter of all areas mentioned. Replaced glue boards in basement areas. Checked ketchall stations located in basement areas. Removed 2 dead mices in basement Signed doh log."
"129154","Pizza Beat","2575 Central Park Ave Yonkers 10710","MIRIAM","08/25/2022","11:50:00","Spoke to Miguel confirmed key pick up and he said he cant find his key it wont be ready today but he wants tech to provide service tonight ****"
"115167","GAETANO TAORMINA","120 Bay 17th St Brooklyn 11214","JOHNI","08/25/2022","11:51:00","skip sept in service setup - i will uncheck after we generate"
"129333","KYLE ENTERPRISES OF NEW YORK","451 Jefferson Ave Brooklyn 11221","JOHNI","08/25/2022","11:52:00","back to every other month in service setup"
"106297","JEWISH COMMUNITY OF","3001 WEST 37TH ST BROOKLYN 11224","DELBIANCO","08/25/2022","11:52:37","Service: PEST ELIM MAINT Treated common areas.. checked monitors around perimeter"
"133028","GEORGE'S DELI #2","2937 Newtown Ave Astoria 11102","FERNANDEZ","08/25/2022","11:53:28","Service: PEST ELIM MAINT Sprayed kitchen and store perimeter placed glue boards checked ketch alls"
"114330","VIVO MEDITERANEAN GRILL","20110 Cross Island Pkwy Bayside 11360","LUIS G","08/25/2022","11:55:00","SPOKE TO NICK HE SAID SKIP THIS SERVICE AND CONTINUE REGULAR SERVICE SCHEDULE FOR SEPTEMBER"
"124630","CAFE PLEIN AIR","6838 Forest Ave Ridgewood 11385","MERCIUS J.","08/25/2022","11:55:58","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen area updated doh log"
"123855","CHATEAU SED CAPITAINE","2570 CONEY ISLAND AVE BROOKLYN 11223","RIVERA M.","08/25/2022","11:56:41","Service: PEST ELIM MAINT Spot treatment of all areas in the establishment.  Placed glue boards in kitchen area.  Treated all drains in the establishment with bio drains.  Roach gel around the establishment.  Checked all ketchall boxes and were clear.  Updated doh log and took a picture of it."
"107164","ALTESI RESTAURANT","200 SPRING ST NEW YORK 10012","REPS S.","08/25/2022","11:57:39","Service: MICE Inspected all common areas upon arrival, no activity reported. Mass trapped basement with snap traps with peanut butter. also placed glueboards in basement for extra monitoring. Upon every servicing, treat radiators in dining area as per managers request. Employee stated there’s been less and less activity in basement. Still activity by radiators in dining area stated by manager."
"132498","LOBSTER BOX","34 City Island Ave Bronx 10464","RICHCOLUCI","08/25/2022","12:01:30","CONFIRMED CLOSURE. Out of business. Spoke to billy, said he was happy with our services. Rc."
"127149","PIZZA AND GRILL LLC","609 Stuyvesant Ave Lyndhurst 07071","CAROLINE","08/25/2022","12:04:00","CALLED NO ANSWER NOT IN SERVICE NUMBER NAME CHANGED OF LOCATION MAY BE CLOSED DOWN"
"112414","FINE CARE PHARMACY","380 KNICKERBOCKER AVE BROOKLYN 11237","GHEIDA J.","08/25/2022","12:06:07","Service: PEST ELIM MAINT General roach and rodent service checked all equipment and reset snap traps lps were full no activity at all"
"133401","RE BAR CHELSEA","225 W 19TH STREET NEW YORK 10011","HUNTLEY E.","08/25/2022","12:07:05","Service: NEW ACCT SVCE Exterminator Pest control service Ipm R&R program Treated all common areas Installed 10 ketchalls in establishment  Treated all baseboards  Treated all drains  Installed doh log  Signed doh log  Replaced glueboards in other companies tincats 6 dead mice found in tincats"
"132768","Excalibur Equities","181 Chauncey St Brooklyn 11233","KRASHI A.","08/25/2022","12:09:04","Service: RATS Rat treatment in front and on backyard of the building, dusted all borrows, and placed soft bait."
"132500","VOYAGER TRUCKING","451 Frelinghuysen Ave Newark 07114","WILLIAMS C","08/25/2022","12:09:29","Service: PEST ELIM MAINT Inspected and treated all offices garage the kitchens bathrooms storage rooms offices across the street at the truck repair shop dusted holes with zp tracking powder and voids patch one hole copper mesh  set traps and monitors sprayed transport and nygurd in cracks and crevices sign"
"109360","TAVERNA DI BACCO","175 LUDLOW ST NEW YORK 10002","CAROLINE","08/25/2022","12:10:00","CALLED BOTH NUMBERS MANY TIMES NO ANSWER"
"128760","Chestnut holdings of New York","35 Hamilton Pl New York 10031","CAPPA T.","08/25/2022","12:10:37","Service: PEST ELIM MAINT Treated tenant sign sheets and common grounds"
"121647","40-56 TENTH OWNER LLC/CO SCF MGMT","40 10th Ave New York 10018","MERCEDES J","08/25/2022","12:13:16","Checked monitors in loading dock all clean"
"131101","BOTTE LES","1606 1ST AVE NEW YORK 10028","MIKE_M","08/25/2022","12:16:00","Service: EVALUATION Front door open.  Mention of roaches in bar area and flies in bar area.  Spillage collecting in corner of bar and in front of refrigerator.  Water in front of refrigerator in bar area. Gaps in bar tile has moisture and organic material in them.  Fruit flies found in dining room above sitting area at end of bar. Roaches found under sitting area at end of bar along wall.  Recommend treatment of bar area and sitting area along wall by bar for flies and roaches (get behind wood wood frame and brick).  Roaches found under bench on outside wall of kitchen in dining room.  Roaches found in wood shelf (bottom) by door to kitchen.  Few fruit flies found in dishwasher area in kitchen. Water collecting in grout lines under dishwasher.  Water standing on floor under uniform storage in basement.  Water standing on floor next to dishwasher in basement.  Many fruit flies found in basement by syrup rack and mop bucket next to oil tank.  Recommend treatment for roaches. Recommend fogging for flies. Recommend follow up."
"122477","SUBJECT","188 Suffolk St New York 10002","LORA R.","08/25/2022","12:16:08","Service: PEST ELIM MAINT Service Spot Treatment Bar Area, Lounge Area Front and Back, Bathrooms, Storage Area, Basement Area,  No current activity Found   Place a couple of Glue Boards Down   Performed IPM, RnR"
"113017","PORTOFINO","555 CITY ISLAND AVE BRONX 10464","NICOLE.P","08/25/2022","12:17:00","EMAILED STATEMENT AND REQUESTED RECEIPT COPIES"
"113592","THE HALFWAY LINE","59-10 WOODSIDE AVE WOODSIDE 11377","LUIS G","08/25/2022","12:17:00","NUMBER RING BUSY/ PASSED TO IAN"
"133753","Michael Scott","1622 Broadway Brooklyn 11207","BAEZ MALIK","08/25/2022","12:17:14","Service: BEDBUG INITIAL Treated. Store front and 2 apartments for bedbugs   Bird cages are source of infestation, bugs are feeding off of the birds   Treated establishment thoroughly fan sprayed cracks and crevices and perimeter   Spot treatment   IPM"
"133784","BJ PALONIA LIQUOR STORE","126 Ray St Garfield 07026","D PARRELLI","08/25/2022","12:19:02","Met with Karin, she just took the place over 2 weeks ago  Big location, with big basement. 2 dining rooms, 2 bars, still remodeling. No food in establishment yet. She's aiming for a Halloween grand opening and says for me to get in touch with her around that time.   Was interested in quarterly service for now, but once she opens the kitchen October/ November she'll probably go with 1 or 2x service   Quoted $225 for 1x per month and $375 for 2x per month"
"112154","COLOR ME GREENS","1522 MYRTLE AVE BROOKLYN 11237","MELENDEZ J","08/25/2022","12:19:21","Service: PEST ELIM MAINT Checked monitors all good and rebated lp in basement and treated basement and first floor with transport."
"133753","Michael Scott","1622 Broadway Brooklyn 11207","BAEZ MALIK","08/25/2022","12:20:01","Started late on app"
"121195","PUREPECHA MEXICAN RESTAURANT","213 Smith St Brooklyn 11201","ROSE","08/25/2022","12:26:00","BLOCKED NUMBER 347-916-1227 ON VONAGE AS PER DAVID AT THE TELEMARKETERS OFFICE"
"132962","RESIDENTIAL","1545 73rd St Brooklyn 11228","LUPOI F.","08/25/2022","12:26:53","Service: PEST ELIM MAINT Sprayed all exterior trees and bushes for flie and mosquitoes"
"133577","F&S Morris Corp.","1133 Morris Avenue Bronx 10465","MADERA M.","08/25/2022","12:28:22","Service: NEW ACCT SETUP Spoke to Robin via phone said nobody called him to set up service which was supposed to be on a Monday so he is not available at the moment. Checked with all three businesses and refused except for mattress warehouse.  Baited and placed 9 bait stations throughout mattress warehouse interior and exterior, see photos attached. Placed Bait stations outside each entrance of laundromat,see photos attached.    Must call Robin to set up rest of installation."
"122338","Bushwick Taco co. Glendale","7124 Fresh Pond Rd Ridgewood 11385","MERCIUS J.","08/25/2022","12:32:34","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen area basement storage room boiler room exterior garbage area updated doh log"
"104511","Z.REISS & ASSOCIATES","171 47TH ST BROOKLYN 11232","ROSE","08/25/2022","12:33:00","FAIGY CALLED FOR IAN # 718-499-6900- EXT 5004, SENT MESSAGE OVER TO IAN."
"117226","Caveat","21A Clinton St New York 10002","LORA R.","08/25/2022","12:33:06","Service: PEST ELIM MAINT Service Spot Treatment Bar Area, Lounge Area,Stage Area,Dressing Room,Kitchen Area, Prep Area, Bathroom, Storage Area,Office Area  Checked all traps no current activity Found,  Change all the Old Glue Boards   Place new Glue Boards Down   Performed IPM, RnR"
"130005","PAUL AND JIMMYS RESTAURANT","123 E 18th St New York 10003","LOPEZ A.","08/25/2022","12:33:35","Service: RODENT PROOFING Service rodent proofing. Dusted voids and gaps and sealed with exclusive mesh, copper mesh and foam. Also dusted back room in wine areas, ceilings in basement, storage room areas, in floor underneath coffee station, also dusted the floor in the old a/c unit that going to be remove. Placed 6 sidekicks with t-Rex and baited with first strike, also placed first strike on top of a/c unit that we can not get to. Recommending to chicken wire the wine room ceiling. It’s going to take 3 hours this was not part of the Contract. See photos. IPM, RNR"
"124436","EDGE ENTERPRISES MANAGEMENT","85-23 214th St Queens Village 11427","CHIN SAU","08/25/2022","12:35:27","Service: ANTS Spray for ants"
"124546","ULTIMATE FOODS","2401 E Linden Ave Linden 07036","FORD J.","08/25/2022","12:36:09","Service: PEST ELIM MAINT Inspected and treated the warehouse, offices,freezers, exterior, kitchen and common areas. Sprayed BandG transport and nyguard plus gel bait in cracks and crevices. Changed bait and glue boards. Checked all bait stations and tincats. I used fly spot again and it seems to be working. The flies are down a lot. I also knocked down the flies with CY kick. No droppings found. Signed the doh form."
"128135","7 ELEVEN","345 W 42nd St New York 10036","MIGLIORE R","08/25/2022","12:37:09","Service: RATS Emergency service for rat inside store behind slurpe machine.  Can not get visual on rodent but placed zp tracking powder glue boards snap traps and first strike.  Advised manager they need to clean up powder and first strike  in a day or 2 to avoid doh issue."
"115631","FRIENDLY CONNECTIONS INC","6087 MYRTLE AVENUE RIDGEWOOD 11385","MERCIUS J.","08/25/2022","12:42:31","Service: PEST ELIM MAINT General service rodent and roaches treated baseboards bathrooms kitchen area upstairs offices basement boiler room storage area pantry room updated doh log"
"105157","BEDFORD PARK CONGRAGATION","309 EAST 201ST ST BRONX 10458","ROD. MARIO","08/25/2022","12:43:14","Service: PEST ELIM MAINT Service  ALL KATCHALL’S and we’re good. Inspected monitored device ALL LP’s, RTU’s where active. Rebate with first strike in Kitchen area, storage area, boiler room area, basement area sanctuary areas, outside of church area. Advion gel for roaches in kitchen, cabinets, dishwasher area, boiler room area. Dusted zp tracking powder in holes, basement areas, storage’s, all common area’s, outside around the church area, kitchen area. Replaced liberty glue boards in kitchen areas, storage area, basement area, boiler room area. Spot treatment transport in entrance, sanctuary areas, 1st floor, 2nd floor, bathrooms, hallways, kitchen area, dishwasher area, prep area, storage’s , boiler room area, Electric meter area. Updated (SERVICE TICKET) IPM, RNR."
"115653","TURKS INN","234 Starr St Brooklyn 11237","MELENDEZ J","08/25/2022","12:47:14","Service: PEST ELIM MAINT Checked monitors all good and treated first floor with Transport and second floor with ACU and reset ketchalls."
"127017","THE RUSTY FACE","188 Grand St Brooklyn 11211","GHEIDA J.","08/25/2022","12:47:17","Service: PEST ELIM MAINT General roach and rodent service sprayed perimeter drains bathrooms and basement perimeter checked equipment on the outside no activity sprayed delta dust in areas of basement for water bugs. Chef won’t let me in the kitchen at all is very difficult"
"132706","D & C ISLAND JERK LLC.","20105 Linden Blvd Saint Albans 11412","LUIS G","08/25/2022","12:48:00","CALLED BOTH NUMBERS BOTH NUMBERS NOT TAKING MSGS"
